,ID,Photo,Name,Age,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,CAM,CB,CDM,CF,CM,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Preferred Positions,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
300,204923,https://cdn.sofifa.org/players/4/18/204923.png,M. Sabitzer,23,Austria,https://cdn.sofifa.org/flags/4.png,78,82,RB Leipzig,https://cdn.sofifa.org/24/18/teams/112172.png,€13.5M,€53K,1972,87,69,79,83,80,72,67,72,76,77,63,11,13,14,15,13,52,40,77,64,78,23,65,81,77,77,83,19,79,84,33,74,73,74,77.0,48.0,58.0,78.0,72.0,77.0,55.0,48.0,72.0,58.0,78.0,77.0,76.0,77.0,59.0,ST CAM ,77.0,55.0,48.0,72.0,58.0,78.0,77.0,76.0,77.0,59.0,76.0
301,204923,https://cdn.sofifa.org/players/4/18/204923.png,M. Sabitzer,23,Austria,https://cdn.sofifa.org/flags/4.png,78,82,RB Leipzig,https://cdn.sofifa.org/24/18/teams/112172.png,€13.5M,€53K,1972,87,69,79,83,80,72,67,72,76,77,63,11,13,14,15,13,52,40,77,64,78,23,65,81,77,77,83,19,79,84,33,74,73,74,77.0,48.0,58.0,78.0,72.0,77.0,55.0,48.0,72.0,58.0,78.0,77.0,76.0,77.0,59.0,ST CAM ,77.0,55.0,48.0,72.0,58.0,78.0,77.0,76.0,77.0,59.0,76.0
302,204529,https://cdn.sofifa.org/players/4/18/204529.png,M. Batshuayi,23,Belgium,https://cdn.sofifa.org/flags/7.png,80,85,Chelsea,https://cdn.sofifa.org/24/18/teams/5.png,€20M,€120K,1852,77,61,78,78,77,81,65,61,76,83,46,9,10,16,7,15,73,23,81,36,76,16,67,83,79,64,83,22,80,65,26,82,63,74,72.0,46.0,47.0,77.0,62.0,72.0,50.0,46.0,62.0,47.0,77.0,72.0,79.0,75.0,52.0,ST ,72.0,50.0,46.0,62.0,47.0,77.0,72.0,79.0,75.0,52.0,79.0
303,203042,https://cdn.sofifa.org/players/4/18/203042.png,J. Butland,24,England,https://cdn.sofifa.org/flags/14.png,81,87,Stoke City,https://cdn.sofifa.org/24/18/teams/1806.png,€18M,€50K,1225,38,32,48,35,26,59,11,12,21,16,14,81,83,72,78,85,12,27,61,40,13,16,42,16,73,36,29,11,43,35,13,63,31,12,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
304,202857,https://cdn.sofifa.org/players/4/18/202857.png,K. Bellarabi,27,Germany,https://cdn.sofifa.org/flags/21.png,82,82,Bayer 04 Leverkusen,https://cdn.sofifa.org/24/18/teams/32.png,€23M,€67K,1965,91,59,86,78,82,77,76,70,87,75,58,10,12,7,11,10,48,38,75,59,78,28,57,78,81,80,85,33,93,73,30,68,77,72,80.0,48.0,57.0,81.0,72.0,80.0,58.0,48.0,72.0,57.0,81.0,80.0,77.0,82.0,63.0,RM ,80.0,58.0,48.0,72.0,57.0,81.0,80.0,77.0,82.0,63.0,77.0
305,202556,https://cdn.sofifa.org/players/4/18/202556.png,M. Depay,23,Netherlands,https://cdn.sofifa.org/flags/34.png,79,84,Olympique Lyonnais,https://cdn.sofifa.org/24/18/teams/66.png,€17M,€71K,1997,90,62,82,83,80,76,67,85,84,72,88,8,14,6,12,10,55,31,74,63,81,24,70+4,75,79,73,88,20,88,78,31,82,73,69,77.0,47.0,55.0,79.0,70.0,77.0,54.0,47.0,70.0,55.0,79.0,77.0,77.0,78.0,58.0,LM LW ,77.0,54.0,47.0,70.0,55.0,79.0,77.0,77.0,78.0,58.0,77.0
306,202477,https://cdn.sofifa.org/players/4/18/202477.png,Deulofeu,23,Spain,https://cdn.sofifa.org/flags/45.png,82,89,FC Barcelona,https://cdn.sofifa.org/24/18/teams/241.png,€31M,€165K,1946,93,40,93,79,87,76,76,84,89,70,78,12,16,14,11,11,40,25,72,62,65,20,78,78,78,79,72,22,93,78,30,59,74,68,80.0,41.0,53.0,80.0,72.0,80.0,55.0,41.0,72.0,53.0,80.0,81.0,74.0,82.0,60.0,RW LW ,80.0,55.0,41.0,72.0,53.0,80.0,81.0,74.0,82.0,60.0,74.0
307,202371,https://cdn.sofifa.org/players/4/18/202371.png,T. Meunier,25,Belgium,https://cdn.sofifa.org/flags/7.png,81,84,Paris Saint-Germain,https://cdn.sofifa.org/24/18/teams/73.png,€18.5M,€77K,2141,72,73,63,49,80,78,81,69,81,72,56,8,13,15,6,9,72,74,72,74,76,80,65,78,79,79,77,79,80,92,82,85,71,79,77.0,78.0,79.0,77.0,78.0,77.0,80.0,78.0,78.0,79.0,77.0,79.0,77.0,77.0,80.0,RM RB ,77.0,80.0,78.0,78.0,79.0,77.0,79.0,77.0,77.0,80.0,77.0
308,202335,https://cdn.sofifa.org/players/4/18/202335.png,E. Dier,23,England,https://cdn.sofifa.org/flags/14.png,82,87,Tottenham Hotspur,https://cdn.sofifa.org/24/18/teams/18.png,€25M,€85K,2045,70,90,56,40,70,77,67,54,66,52,77,11,14,6,13,9,83,80,77,77,72,79,70,53,76,76,83,83,74,80,82,87,66,52,68.0,81.0,78.0,67.0,72.0,68.0,77.0,81.0,72.0,78.0,67.0,69.0,68.0,66.0,76.0,CM CDM CB ,68.0,77.0,81.0,72.0,78.0,67.0,69.0,68.0,66.0,76.0,68.0
309,201995,https://cdn.sofifa.org/players/4/18/201995.png,Felipe Anderson,24,Brazil,https://cdn.sofifa.org/flags/54.png,81,86,Lazio,https://cdn.sofifa.org/24/18/teams/46.png,€24M,€57K,2043,94,67,90,88,86,82,79,71,87,71,69,12,10,9,5,7,44,69,44,74,84,38,53,70,74,78,84,58,91,78,60,53,78,68,80.0,59.0,69.0,80.0,77.0,80.0,70.0,59.0,77.0,69.0,80.0,81.0,74.0,81.0,73.0,RM LW RW ,80.0,70.0,59.0,77.0,69.0,80.0,81.0,74.0,81.0,73.0,74.0
310,201455,https://cdn.sofifa.org/players/4/18/201455.png,G. Kondogbia,24,France,https://cdn.sofifa.org/flags/18.png,77,81,Valencia CF,https://cdn.sofifa.org/24/18/teams/461.png,€10M,€48K,2019,68,68+1,74,50,78,72,59,63,78,63,60,15,10,10,8,10,72,76+1,74,77,69,69,45,73,74,78,86,73+1,73+1,84,78,86,72,46,74.0,75.0,76.0,74.0,76.0,74.0,74.0,75.0,76.0,76.0,74.0,73.0,73.0,72.0,74.0,CM CDM ,74.0,74.0,75.0,76.0,76.0,74.0,73.0,73.0,72.0,74.0,73.0
311,201400,https://cdn.sofifa.org/players/4/18/201400.png,Rafinha,24,Brazil,https://cdn.sofifa.org/flags/54.png,81,86,FC Barcelona,https://cdn.sofifa.org/24/18/teams/241.png,€23.5M,€140K,2078,74,44,80,81,84,76,72,75,87,74,61,11,6,15,13,7,55,68,73,75,82,47,67,77,76,86,79,66,74,73,74,66,80,76,81.0,65.0,72.0,80.0,80.0,81.0,71.0,65.0,80.0,72.0,80.0,79.0,76.0,80.0,73.0,RW RM CM ,81.0,71.0,65.0,80.0,72.0,80.0,79.0,76.0,80.0,73.0,76.0
312,201305,https://cdn.sofifa.org/players/4/18/201305.png,Gabriel Paulista,26,Brazil,https://cdn.sofifa.org/flags/54.png,79,81,Valencia CF,https://cdn.sofifa.org/24/18/teams/461.png,€12.5M,€37K,1902,64,78,66,68,65,68,67,55,60,42,46,15,6,15,15,7,77,81+2,75,69,50,80,51,51,78,69,61,80,69+1,73,83,77,61,48,62.0,78.0,75.0,61.0,67.0,62.0,75.0,78.0,67.0,75.0,61.0,64.0,61.0,61.0,74.0,CB ,62.0,75.0,78.0,67.0,75.0,61.0,64.0,61.0,61.0,74.0,61.0
313,200724,https://cdn.sofifa.org/players/4/18/200724.png,Nacho Fernández,27,Spain,https://cdn.sofifa.org/flags/45.png,81,83,Real Madrid CF,https://cdn.sofifa.org/24/18/teams/243.png,€17.5M,€145K,1838,72,74,60,68,74,73,70,55,55,32,37,12,7,10,15,7,80,81,81,61,28,81,45,37,72,77,54,83,80,79,82,78,53,38,60.0,80.0,76.0,58.0,65.0,60.0,78.0,80.0,65.0,76.0,58.0,64.0,57.0,60.0,77.0,RB LB CB ,60.0,78.0,80.0,65.0,76.0,58.0,64.0,57.0,60.0,77.0,57.0
314,200647,https://cdn.sofifa.org/players/4/18/200647.png,J. Iličić,29,Slovenia,https://cdn.sofifa.org/flags/44.png,80,80,Atalanta,https://cdn.sofifa.org/24/18/teams/39.png,€15M,€42K,1946,68,58,70,56,87,78,78,77,83,78,84,13,13,8,12,6,58,46,33,74,87,26,78,78,78,82,87,26,72,68,32,68,82,80,81.0,48.0,60.0,80.0,76.0,81.0,56.0,48.0,76.0,60.0,80.0,79.0,77.0,80.0,61.0,CAM CF ,81.0,56.0,48.0,76.0,60.0,80.0,79.0,77.0,80.0,61.0,77.0
315,200610,https://cdn.sofifa.org/players/4/18/200610.png,K. Volland,24,Germany,https://cdn.sofifa.org/flags/21.png,80,83,Bayer 04 Leverkusen,https://cdn.sofifa.org/24/18/teams/32.png,€19M,€59K,2065,78,75,73,84,81,80,78,79,79,80,76,8,7,9,7,12,67,44,77,67,81,17,72,80,81,81,85,33,77,88,50,82,81,76,80.0,55.0,63.0,80.0,76.0,80.0,61.0,55.0,76.0,63.0,80.0,79.0,79.0,80.0,64.0,LW RW ST ,80.0,61.0,55.0,76.0,63.0,80.0,79.0,79.0,80.0,64.0,79.0
316,199987,https://cdn.sofifa.org/players/4/18/199987.png,J. Cillessen,28,Netherlands,https://cdn.sofifa.org/flags/34.png,81,83,FC Barcelona,https://cdn.sofifa.org/24/18/teams/241.png,€15M,€125K,1287,54,25,48,50,32,56,17,10,12,10,10,79,83,74,81,77,12,25,71,33,15,18,21,11,78,47,35,11,50,40,12,67,60,19,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
317,199914,https://cdn.sofifa.org/players/4/18/199914.png,Allan,26,Brazil,https://cdn.sofifa.org/flags/54.png,80,82,Napoli,https://cdn.sofifa.org/24/18/teams/48.png,€17.5M,€74K,2105,78,85,79,82,78,77,70,65,77,62,49,13,13,5,5,8,59,86,69,76,62,76,53,78,84,80,70,80,76,94,84,74,79,56,77.0,78.0,81.0,75.0,79.0,77.0,80.0,78.0,79.0,81.0,75.0,77.0,72.0,75.0,81.0,CM ,77.0,80.0,78.0,79.0,81.0,75.0,77.0,72.0,75.0,81.0,72.0
318,199845,https://cdn.sofifa.org/players/4/18/199845.png,F. Acerbi,29,Italy,https://cdn.sofifa.org/flags/27.png,82,82,Sassuolo,https://cdn.sofifa.org/24/18/teams/111974.png,€17M,€68K,1815,65,73,33,35,67,83,25,62,57,37,56,11,9,9,13,11,77,84,68,75,60,86,72,20,83,70,75,85,60,69,86,84,59,39,59.0,81.0,77.0,57.0,66.0,59.0,73.0,81.0,66.0,77.0,57.0,57.0,58.0,53.0,70.0,CB ,59.0,73.0,81.0,66.0,77.0,57.0,57.0,58.0,53.0,70.0,58.0
319,199451,https://cdn.sofifa.org/players/4/18/199451.png,W. Ben Yedder,26,France,https://cdn.sofifa.org/flags/18.png,81,82,Sevilla FC,https://cdn.sofifa.org/24/18/teams/481.png,€21M,€26K,2015,84,55,91,86,83,82,73,80,85,84,77,6,13,9,7,7,74,44,85,68,69,28,74,83,80,77,78,26,83,76,21,57,76,76,80.0,48.0,57.0,81.0,73.0,80.0,57.0,48.0,73.0,57.0,81.0,80.0,80.0,81.0,61.0,ST ,80.0,57.0,48.0,73.0,57.0,81.0,80.0,80.0,81.0,61.0,80.0
320,198784,https://cdn.sofifa.org/players/4/18/198784.png,A. Oxlade-Chamberlain,23,England,https://cdn.sofifa.org/flags/14.png,80,85,Liverpool,https://cdn.sofifa.org/24/18/teams/9.png,€20M,€105K,2004,87,66,84,88,82,73,75,67,85,68,53,16,9,6,9,9,39,51,66,73,74,52,69,74,74,78,75,54,88,76,57,70,72,58,78.0,59.0,67.0,77.0,74.0,78.0,66.0,59.0,74.0,67.0,77.0,79.0,72.0,79.0,69.0,RWB LM RM ,78.0,66.0,59.0,74.0,67.0,77.0,79.0,72.0,79.0,69.0,72.0
321,198706,https://cdn.sofifa.org/players/4/18/198706.png,Luis Alberto,24,Spain,https://cdn.sofifa.org/flags/45.png,77,82,Lazio,https://cdn.sofifa.org/24/18/teams/46.png,€12M,€43K,1684,67,29,66,50,81,72,76,73,79,73,69,6,8,6,12,11,45,28,40,75,75,24,56,75,66,83,68,18,60,47,25,61,74,58,76.0,39.0,51.0,74.0,70.0,76.0,47.0,39.0,70.0,51.0,74.0,74.0,69.0,75.0,52.0,LM LW CAM ,76.0,47.0,39.0,70.0,51.0,74.0,74.0,69.0,75.0,52.0,69.0
322,198329,https://cdn.sofifa.org/players/4/18/198329.png,Rodrigo,26,Spain,https://cdn.sofifa.org/flags/45.png,78,81,Valencia CF,https://cdn.sofifa.org/24/18/teams/461.png,€13M,€36K,1938,89,52,81,68,78,69,72,78,80,74,67,7,13,10,11,5,72,31,73,58,73,26,77,78,78,75,80,29,92,72,28,71,66,74,76.0,48.0,53.0,78.0,68.0,76.0,56.0,48.0,68.0,53.0,78.0,77.0,77.0,78.0,59.0,LW RW ST ,76.0,56.0,48.0,68.0,53.0,78.0,77.0,77.0,78.0,59.0,77.0
323,198329,https://cdn.sofifa.org/players/4/18/198329.png,Rodrigo,26,Spain,https://cdn.sofifa.org/flags/45.png,78,81,Valencia CF,https://cdn.sofifa.org/24/18/teams/461.png,€13M,€36K,1938,89,52,81,68,78,69,72,78,80,74,67,7,13,10,11,5,72,31,73,58,73,26,77,78,78,75,80,29,92,72,28,71,66,74,76.0,48.0,53.0,78.0,68.0,76.0,56.0,48.0,68.0,53.0,78.0,77.0,77.0,78.0,59.0,LW RW ST ,76.0,56.0,48.0,68.0,53.0,78.0,77.0,77.0,78.0,59.0,77.0
324,198141,https://cdn.sofifa.org/players/4/18/198141.png,Bartra,26,Spain,https://cdn.sofifa.org/flags/45.png,81,83,Borussia Dortmund,https://cdn.sofifa.org/24/18/teams/22.png,€18M,€61K,2010,78,79,73,71,78,76,55,56,70,43,45,10,15,13,12,8,82,86,86,78,62,82,52,61,81,79,64,84,77,66,78,68,75,43,72.0,80.0,79.0,70.0,75.0,72.0,77.0,80.0,75.0,79.0,70.0,70.0,66.0,69.0,76.0,CB ,72.0,77.0,80.0,75.0,79.0,70.0,70.0,66.0,69.0,76.0,66.0
325,197853,https://cdn.sofifa.org/players/4/18/197853.png,S. Aurier,24,Ivory Coast,https://cdn.sofifa.org/flags/108.png,81,85,Tottenham Hotspur,https://cdn.sofifa.org/24/18/teams/18.png,€19M,€79K,2136,84,83,76,78,77,75,80,69,76,65,30,7,10,15,16,9,75,76,93,72,58,77,66,74,81,76,78,82,84,87,80,81,71,50,74.0,79.0,78.0,75.0,75.0,74.0,80.0,79.0,75.0,78.0,75.0,77.0,74.0,76.0,80.0,RB ,74.0,80.0,79.0,75.0,78.0,75.0,77.0,74.0,76.0,80.0,74.0
326,197655,https://cdn.sofifa.org/players/4/18/197655.png,S. Coates,26,Uruguay,https://cdn.sofifa.org/flags/60.png,81,83,Sporting CP,https://cdn.sofifa.org/24/18/teams/237.png,€18M,€21K,1723,50,82,33,31,63,74,17,47,65,32,19,16,13,15,16,13,80,80,62,73,30,76,42,49,74,73,62,85,64,79,84,93,50,55,58.0,80.0,76.0,57.0,65.0,58.0,70.0,80.0,65.0,76.0,57.0,57.0,59.0,53.0,68.0,CB ,58.0,70.0,80.0,65.0,76.0,57.0,57.0,59.0,53.0,68.0,59.0
327,196889,https://cdn.sofifa.org/players/4/18/196889.png,S. Verdi,24,Italy,https://cdn.sofifa.org/flags/27.png,78,80,Bologna,https://cdn.sofifa.org/24/18/teams/189.png,€13M,€52K,1938,90,48,92,90,84,76,77,80,84,56,60,12,10,7,15,9,42,36,51,73,76,20,60,74,76,77,78,60,86,77,40,48,76,74,78.0,47.0,58.0,77.0,73.0,78.0,61.0,47.0,73.0,58.0,77.0,79.0,70.0,78.0,65.0,CAM RW ,78.0,61.0,47.0,73.0,58.0,77.0,79.0,70.0,78.0,65.0,70.0
328,194794,https://cdn.sofifa.org/players/4/18/194794.png,A. Yarmolenko,27,Ukraine,https://cdn.sofifa.org/flags/49.png,81,81,Borussia Dortmund,https://cdn.sofifa.org/24/18/teams/22.png,€18.5M,€72K,2024,81,67,76,69,84,71,82,80,86,78,75,9,5,6,5,14,69,54,68,76,82,36,69,78,78,83,77,23,81,82,21,77,79,74,81.0,52.0,62.0,81.0,76.0,81.0,59.0,52.0,76.0,62.0,81.0,81.0,79.0,81.0,64.0,RM RW ,81.0,59.0,52.0,76.0,62.0,81.0,81.0,79.0,81.0,64.0,79.0
329,194404,https://cdn.sofifa.org/players/4/18/194404.png,Neto,27,Brazil,https://cdn.sofifa.org/flags/54.png,80,80,Valencia CF,https://cdn.sofifa.org/24/18/teams/461.png,€10M,€30K,1275,53,40,59,49,24,52,11,12,19,15,13,84,80,74,74,83,14,15,79,36,19,19,22,11,74,36,28,15,49,39,14,63,40,12,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
330,193886,https://cdn.sofifa.org/players/4/18/193886.png,D. Didavi,27,Germany,https://cdn.sofifa.org/flags/21.png,80,81,VfL Wolfsburg,https://cdn.sofifa.org/24/18/teams/175.png,€17M,€73K,2074,75,70,74,73,84,75,75,78,81,79,75,12,11,10,14,6,58,51,76,75,87,45,65,82,81,80,87,49,78,67,58,75,70,73,79.0,61.0,67.0,80.0,76.0,79.0,65.0,61.0,76.0,67.0,80.0,78.0,79.0,79.0,67.0,CM CAM ,79.0,65.0,61.0,76.0,67.0,80.0,78.0,79.0,79.0,67.0,79.0
331,193738,https://cdn.sofifa.org/players/4/18/193738.png,Y. Belhanda,27,Morocco,https://cdn.sofifa.org/flags/129.png,81,81,Galatasaray SK,https://cdn.sofifa.org/24/18/teams/325.png,€18.5M,€71K,2133,77,75,87,77,83,72,79,78,86,75,78,15,16,11,6,16,67,66,74,79,81,49,80,73,79,79,78,52,73,79,54,63,79,69,80.0,63.0,70.0,79.0,78.0,80.0,68.0,63.0,78.0,70.0,79.0,79.0,76.0,80.0,71.0,LW CAM ,80.0,68.0,63.0,78.0,70.0,79.0,79.0,76.0,80.0,71.0,76.0
332,193532,https://cdn.sofifa.org/players/4/18/193532.png,G. Medel,29,Chile,https://cdn.sofifa.org/flags/55.png,82,82,Beşiktaş JK,https://cdn.sofifa.org/24/18/teams/327.png,€17M,€64K,2013,74,89,78,92,74,78,55,35,63,31,45,14,7,9,6,6,68,86,92,76,59,78,62,58,80,78,65,82,74,84,84,76,72,61,68.0,80.0,80.0,65.0,74.0,68.0,78.0,80.0,74.0,80.0,65.0,68.0,62.0,65.0,77.0,CB CDM ,68.0,78.0,80.0,74.0,80.0,65.0,68.0,62.0,65.0,77.0,62.0
333,193525,https://cdn.sofifa.org/players/4/18/193525.png,Mário Fernandes,26,Russia,https://cdn.sofifa.org/flags/40.png,81,82,CSKA Moscow,https://cdn.sofifa.org/24/18/teams/315.png,€17M,€52K,2086,79,77,79,55,76,76,76,66,77,58,39,12,13,14,13,12,73,77,83,74,62,82,53,76,80,78,72,84,88,81,81,75,69,52,74.0,79.0,78.0,74.0,75.0,74.0,80.0,79.0,75.0,78.0,74.0,76.0,72.0,75.0,80.0,RM RWB ,74.0,80.0,79.0,75.0,78.0,74.0,76.0,72.0,75.0,80.0,72.0
334,193165,https://cdn.sofifa.org/players/4/18/193165.png,J. Corona,24,Mexico,https://cdn.sofifa.org/flags/83.png,81,85,FC Porto,https://cdn.sofifa.org/24/18/teams/236.png,€23M,€17K,1969,87,45,90,87,84,85,73,85,91,76,67,11,6,10,14,9,67,45,72,68,66,29,68,80,82,76,66,31,79,74,40,39,77,75,80.0,49.0,58.0,80.0,74.0,80.0,59.0,49.0,74.0,58.0,80.0,80.0,75.0,81.0,63.0,RM ,80.0,59.0,49.0,74.0,58.0,80.0,80.0,75.0,81.0,63.0,75.0
335,190813,https://cdn.sofifa.org/players/4/18/190813.png,S. El Shaarawy,24,Italy,https://cdn.sofifa.org/flags/27.png,80,83,Roma,https://cdn.sofifa.org/24/18/teams/52.png,€19M,€71K,1873,86,54,85,82,86,74,70,80,84,75,63,5,3,5,5,3,51,36,60,57,74,25,72,76,72,74,74,25,87,70,30,54,73,77,78.0,44.0,54.0,78.0,70.0,78.0,54.0,44.0,70.0,54.0,78.0,77.0,74.0,79.0,59.0,LW ,78.0,54.0,44.0,70.0,54.0,78.0,77.0,74.0,79.0,59.0,74.0
336,190584,https://cdn.sofifa.org/players/4/18/190584.png,Illarramendi,27,Spain,https://cdn.sofifa.org/flags/45.png,81,81,Real Sociedad,https://cdn.sofifa.org/24/18/teams/457.png,€18M,€37K,2043,65,77,70,73,81,71,65,78,79,64,68,15,7,11,14,12,51,82,48,81,69,76,50,79,81,82,69,79,55,78,82,66,78,58,77.0,74.0,80.0,75.0,80.0,77.0,75.0,74.0,80.0,80.0,75.0,75.0,70.0,74.0,76.0,CM ,77.0,75.0,74.0,80.0,80.0,75.0,75.0,70.0,74.0,76.0,70.0
337,190456,https://cdn.sofifa.org/players/4/18/190456.png,N. Clyne,26,England,https://cdn.sofifa.org/flags/14.png,82,84,Liverpool,https://cdn.sofifa.org/24/18/teams/9.png,€22M,€115K,2057,82,76,83,76,76,75,79,64,76,54,39,10,11,13,15,7,67,79,69,67,69,81,46,72,76,77,74,86,83,87,83,71,64,45,73.0,78.0,77.0,72.0,74.0,73.0,81.0,78.0,74.0,77.0,72.0,75.0,70.0,74.0,81.0,RB ,73.0,81.0,78.0,74.0,77.0,72.0,75.0,70.0,74.0,81.0,70.0
338,189881,https://cdn.sofifa.org/players/4/18/189881.png,C. Smalling,27,England,https://cdn.sofifa.org/flags/14.png,81,82,Manchester United,https://cdn.sofifa.org/24/18/teams/11.png,€17M,€120K,1826,69,83,60,48,58,71,52,49,59,50,22,10,15,16,15,15,83,79,75,63,35,80,52,48,78,66,42,80,75,77,82,87,49,54,58.0,79.0,73.0,58.0,62.0,58.0,74.0,79.0,62.0,73.0,58.0,61.0,60.0,58.0,71.0,CB ,58.0,74.0,79.0,62.0,73.0,58.0,61.0,60.0,58.0,71.0,60.0
339,189560,https://cdn.sofifa.org/players/4/18/189560.png,Iborra,29,Spain,https://cdn.sofifa.org/flags/45.png,82,82,Leicester City,https://cdn.sofifa.org/24/18/teams/95.png,€17M,€85K,2062,49,78,54,36,80,73,53,66,67,72,70,14,11,6,15,8,81,85,74,82,64,85,72,82,75,81,85,75,51,79,84,88,74,66,73.0,81.0,81.0,73.0,78.0,73.0,74.0,81.0,78.0,81.0,73.0,71.0,75.0,69.0,74.0,CAM CM CDM ,73.0,74.0,81.0,78.0,81.0,73.0,71.0,75.0,69.0,74.0,75.0
340,189461,https://cdn.sofifa.org/players/4/18/189461.png,J. Wilshere,25,England,https://cdn.sofifa.org/flags/14.png,81,84,Arsenal,https://cdn.sofifa.org/24/18/teams/1.png,€22M,€115K,2102,73,82,80,85,84,80,73,80,82,64,72,6,15,15,9,11,58,61,67,80,73,61,65,80,80,84,75,65,69,77,63,66,83,64,80.0,67.0,73.0,78.0,79.0,80.0,70.0,67.0,79.0,73.0,78.0,79.0,73.0,78.0,72.0,CDM CAM CM ,80.0,70.0,67.0,79.0,73.0,78.0,79.0,73.0,78.0,72.0,73.0
341,189251,https://cdn.sofifa.org/players/4/18/189251.png,S. Rudy,27,Germany,https://cdn.sofifa.org/flags/21.png,81,82,FC Bayern Munich,https://cdn.sofifa.org/24/18/teams/21.png,€20M,€105K,2119,74,58,79,73,84,81,73,82,78,63,79,13,8,13,12,10,59,84,65,81,72,72,71,72,84,84,71,74,68,79,73,65,80,66,78.0,72.0,78.0,76.0,80.0,78.0,76.0,72.0,80.0,78.0,76.0,77.0,72.0,76.0,78.0,RM RB CDM CM ,78.0,76.0,72.0,80.0,78.0,76.0,77.0,72.0,76.0,78.0,72.0
342,189117,https://cdn.sofifa.org/players/4/18/189117.png,R. Bürki,26,Switzerland,https://cdn.sofifa.org/flags/47.png,84,86,Borussia Dortmund,https://cdn.sofifa.org/24/18/teams/22.png,€26M,€69K,1257,44,35,51,52,23,58,15,13,16,8,12,84,82,73,80,85,17,18,74,24,14,14,20,10,80,37,22,16,52,36,13,74,50,13,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
343,188988,https://cdn.sofifa.org/players/4/18/188988.png,M. Lanzini,24,Argentina,https://cdn.sofifa.org/flags/52.png,81,87,West Ham United,https://cdn.sofifa.org/24/18/teams/19.png,€24.5M,€95K,1926,85,47,88,88,86,75,74,75,87,70,76,14,9,6,7,15,56,23,76,78,73,20,73,72,73,80,75,25,80,78,32,45,79,61,80.0,42.0,55.0,78.0,74.0,80.0,54.0,42.0,74.0,55.0,78.0,80.0,73.0,79.0,59.0,LM CAM ,80.0,54.0,42.0,74.0,55.0,78.0,80.0,73.0,79.0,59.0,73.0
344,188942,https://cdn.sofifa.org/players/4/18/188942.png,V. Wanyama,26,Kenya,https://cdn.sofifa.org/flags/120.png,82,85,Tottenham Hotspur,https://cdn.sofifa.org/24/18/teams/18.png,€23M,€99K,2103,60,90,71,66,76,76,63,62,74,63,57,6,14,10,13,16,73,84,81,70,63,79,65,65,84,78,79,79,68,88,86,93,67,60,72.0,82.0,81.0,71.0,75.0,72.0,78.0,82.0,75.0,81.0,71.0,72.0,72.0,70.0,78.0,CM CDM ,72.0,78.0,82.0,75.0,81.0,71.0,72.0,72.0,70.0,78.0,72.0
345,188388,https://cdn.sofifa.org/players/4/18/188388.png,R. Boudebouz,27,Algeria,https://cdn.sofifa.org/flags/97.png,81,82,Real Betis Balompié,https://cdn.sofifa.org/24/18/teams/449.png,€20.5M,€32K,1987,77,58,79,75,81,79,82,83,83,78,82,10,12,16,10,14,45,32,61,77,77,27,87,75,75,83,79,30,76,72,35,59,84,73,80.0,46.0,58.0,79.0,75.0,80.0,56.0,46.0,75.0,58.0,79.0,80.0,74.0,80.0,61.0,CAM ,80.0,56.0,46.0,75.0,58.0,79.0,80.0,74.0,80.0,61.0,74.0
346,188005,https://cdn.sofifa.org/players/4/18/188005.png,Camacho,27,Spain,https://cdn.sofifa.org/flags/45.png,81,84,VfL Wolfsburg,https://cdn.sofifa.org/24/18/teams/175.png,€18M,€66K,2026,64,86,71,63,75,76,50,62,64,58,59,9,13,15,8,10,83,85,85,74,54,75,48,66,84,81,76,74,59,84,82,78,79,52,72.0,80.0,80.0,70.0,76.0,72.0,75.0,80.0,76.0,80.0,70.0,69.0,70.0,67.0,74.0,CM CDM ,72.0,75.0,80.0,76.0,80.0,70.0,69.0,70.0,67.0,74.0,70.0
347,187491,https://cdn.sofifa.org/players/4/18/187491.png,F. Smolov,27,Russia,https://cdn.sofifa.org/flags/40.png,80,81,FC Krasnodar,https://cdn.sofifa.org/24/18/teams/112218.png,€17.5M,€59K,1957,89,67,75,66,78,73,56,78,77,82,64,16,9,16,15,10,70,32,67,62,74,26,74,83,74,77,80,24,85,74,28,75,75,79,77.0,49.0,55.0,79.0,70.0,77.0,53.0,49.0,70.0,55.0,79.0,76.0,79.0,77.0,56.0,ST ,77.0,53.0,49.0,70.0,55.0,79.0,76.0,79.0,77.0,56.0,79.0
